AccXL_mean,AccXL_std,AccXL_rms,AccXL_fft1,AccXL_fft2,AccXL_energy,AccXL_peak_to_peak,AccXL_skewness,AccXL_kurtosis,AccYL_mean,AccYL_std,AccYL_rms,AccYL_fft1,AccYL_fft2,AccYL_energy,AccYL_peak_to_peak,AccYL_skewness,AccYL_kurtosis,AccZL_mean,AccZL_std,AccZL_rms,AccZL_fft1,AccZL_fft2,AccZL_energy,AccZL_peak_to_peak,AccZL_skewness,AccZL_kurtosis,GroXL_mean,GroXL_std,GroXL_rms,GroXL_fft1,GroXL_fft2,GroXL_energy,GroXL_peak_to_peak,GroXL_skewness,GroXL_kurtosis,GroYL_mean,GroYL_std,GroYL_rms,GroYL_fft1,GroYL_fft2,GroYL_energy,GroYL_peak_to_peak,GroYL_skewness,GroYL_kurtosis,GroZL_mean,GroZL_std,GroZL_rms,GroZL_fft1,GroZL_fft2,GroZL_energy,GroZL_peak_to_peak,GroZL_skewness,GroZL_kurtosis,AccXR_mean,AccXR_std,AccXR_rms,AccXR_fft1,AccXR_fft2,AccXR_energy,AccXR_peak_to_peak,AccXR_skewness,AccXR_kurtosis,AccYR_mean,AccYR_std,AccYR_rms,AccYR_fft1,AccYR_fft2,AccYR_energy,AccYR_peak_to_peak,AccYR_skewness,AccYR_kurtosis,AccZR_mean,AccZR_std,AccZR_rms,AccZR_fft1,AccZR_fft2,AccZR_energy,AccZR_peak_to_peak,AccZR_skewness,AccZR_kurtosis,GroXR_mean,GroXR_std,GroXR_rms,GroXR_fft1,GroXR_fft2,GroXR_energy,GroXR_peak_to_peak,GroXR_skewness,GroXR_kurtosis,GroYR_mean,GroYR_std,GroYR_rms,GroYR_fft1,GroYR_fft2,GroYR_energy,GroYR_peak_to_peak,GroYR_skewness,GroYR_kurtosis,GroZR_mean,GroZR_std,GroZR_rms,GroZR_fft1,GroZR_fft2,GroZR_energy,GroZR_peak_to_peak,GroZR_skewness,GroZR_kurtosis,segment_length,segment_start,segment_end,peak_position,segment_snr_accy,rep_id,set_id,file_id,activity,pid,segmentation_method,filter_applied
16824.49010841175,22657.60548366831,28221.101212773414,2160734.5283382223,929462.3813286637,20388622173736.992,56797.012899513466,0.6500932890422609,-1.5039844992770321,2071.789478974598,2945.506911108016,3601.155732341344,277482.3886160392,152189.22775004467,331989058779.51807,10064.812101034404,1.0358483530298954,-0.20188833992661337,19324.282920689002,25633.55523805232,32101.51187313632,2461272.762577579,1019932.4815480475,26380980852252.47,55965.744061733145,0.5737973842942272,-1.668267906735239,11071.82466062615,17561.309145565272,20760.175341787555,1291139.3775416054,214097.61309292662,11033212933677.156,56410.897373587395,1.397397605940785,0.5073927073741067,9237.5640248188,18560.699760832915,20732.394090514717,1344391.4613078213,1057167.6807815444,11003703416944.883,62565.966247278375,1.794815264007342,1.5596911558728284,10535.593537051562,19771.039986032458,22402.96304749122,1544705.7843796944,1204383.9051001456,12848454484665.777,57687.21251181349,1.612731485503413,0.79858057560772,2418.046162582449,6786.202008499102,7204.129714582945,307063.1545879337,189992.71130129456,1328626814580.1455,42181.04486637386,4.32777707174443,19.62050078826826,1997.2566952899301,2823.0480672383155,3458.1258937202447,266382.5093336008,143279.7639427189,306141048238.5521,9838.504589612137,1.0074413137883476,-0.2650653690439948,18713.185442650618,24850.053568021693,31108.012982904882,2368254.070294376,939726.7495192611,24773336876661.21,55702.23358635802,0.5805076440346575,-1.6514885766554015,12035.907687866997,19613.583785328414,23012.078193308695,1577310.665864839,833960.7847263576,13556627015038.809,63808.43910860701,1.2973911826526348,0.06779581146440439,8057.6835509076245,14954.006710922911,16986.71777939737,1080372.6669005218,674289.1909551212,7386843671472.507,53997.927492640054,1.7714446195389462,1.709465961865523,9720.029033755378,18409.398662826738,20817.89911455847,1255745.1720271586,813279.3750705499,11094654042724.72,57522.58070938204,1.6457067959479152,0.9673161175174645,58,200,258,229,0.3085741288912259,4,8,8,Push Up,TL,original,True
18429.86893187794,23327.872101095574,29729.609577175295,2272730.2271868647,778119.4430381196,22626551951648.59,56770.330165167805,0.5008130245461506,-1.7016723444249864,2223.676384281508,3110.147300685902,3823.31700150211,292033.01258094015,150090.00050244498,374214474085.76215,11549.405151122673,1.1642574361584204,0.44113279737249167,20742.225690535106,26083.172726990488,33325.243076429535,2551601.411097838,867532.8171364089,28430638748239.742,55934.04306651498,0.4631059404078639,-1.7837536724290375,13498.491709203843,19459.39726303717,23682.85076303407,1558842.0481369384,294051.65893176675,14358461958762.072,60447.15002389557,1.0948240509310458,-0.31591614075863106,10464.589026012796,18923.812067680294,21624.483500334285,1340830.9419576188,875909.1342442242,11971028138399.484,62511.405966796476,1.4341075800738874,0.35614355248430707,10009.571483251351,18323.028394829525,20878.81440206909,1456424.3619053066,1099543.1045557028,11159677205402.816,59887.67171499041,1.5426666381622478,0.6849409788244252,3093.875686159746,7198.798778276523,7835.481517528197,356579.23125992913,174588.9889859187,1571706127655.0654,42360.949184730016,3.7544793777423355,14.909328856089495,2233.7514632004873,3078.3198740552716,3803.379924008905,290241.09468113293,141100.26458591985,370321890466.6619,11623.380677013327,1.1077132241212742,0.33909107041229847,20057.541934388973,25253.357965542687,32249.605842329456,2451711.2555105216,791185.3376765174,26624949170831.625,55738.733820783506,0.47058674035613784,-1.7668489660306117,12194.19407695995,18548.64335570854,22197.985032967194,1556576.0560911132,785762.7157317352,12614413811810.191,61248.46460288449,1.1963995611400164,-0.11972910122470726,11268.033984228965,18173.37062381263,21383.17071203882,1279246.1199739312,256638.78804009064,11705343736324.988,68147.20495452668,1.3381056591544942,0.4146665546967947,12168.436364981239,20087.190048334505,23485.4433129653,1401728.5919331214,607854.6357468558,14120090818726.57,62552.96598305302,1.408867771865117,0.36543236736258233,62,258,320,288,0.38149323704169696,5,8,8,Push Up,TL,original,True
20049.90725649136,24338.310514696164,31533.34964293636,2391718.6558626792,651197.05977011,25455414776414.08,54477.71769383555,0.4054349496800575,-1.806435815447589,2355.3178464681514,3253.001801220836,4016.1602155090095,304820.30230381706,151667.41746388254,412916297641.9168,12324.958173971669,1.1935689342223883,0.5714359026865417,21667.204423245515,26198.779405959653,33997.70271475479,2593076.172462025,735762.9979545018,29589601020949.645,55121.96285210946,0.3827945980283897,-1.8520884227070675,12906.801562900902,18356.379399287838,22439.745792559683,1560763.739380108,506477.0064237965,12890680095608.314,57735.63414544258,1.0554037156114244,-0.4136554363484457,11622.937372091521,18103.73015955898,21513.663538451263,1358534.4107533952,283445.73581775354,11848645602449.596,68182.09228810223,1.4775933884736898,0.9798039856909262,12103.474577595707,19339.855855707512,22814.997728907398,1605381.9125686488,907969.9727792251,13325417507073.273,58422.96818373943,1.319740069273501,0.13408573740045515,2109.4936585038577,3184.55269314922,3819.861169036375,242528.07412959402,51120.008207044826,373538287378.22565,20423.628679784983,2.1654226140409185,7.389002985740994,2362.518969116243,3277.988084652172,4040.6313569237777,306085.2630897976,153297.05407496754,417963565121.42566,12240.388310110891,1.192574231779523,0.5202421696331112,21019.86465186935,25432.934442558544,32994.982411609,2503854.226607317,679242.8252578956,27869922927165.11,54696.80238080384,0.3868041431911421,-1.8436843597761143,12674.492545109348,19570.94672297514,23316.618899608147,1526980.4553880445,605118.0038750074,13917816752884.832,61797.396169325766,1.2553601597489337,0.037153090637726205,10303.204519023095,14059.963769441661,17430.96682799982,1225479.4947467016,328662.87686082156,7778268276706.049,49304.45352165299,1.0083323869757905,-0.3065795608622266,10714.203133400251,16374.729136005037,19568.49261086035,1213756.7725879354,182988.5493759032,9802903118369.18,56751.73916913171,1.3258932948716025,0.3634505038853657,65,46,111,81,0.42565340823334424,1,9,9,Push Up,TL,original,True
17359.51424943059,23167.203692675135,28949.4742942611,2215518.4768504286,919201.2492633086,21454644785000.555,56033.55205169185,0.6090016341418988,-1.5835164766932313,2116.3744122279177,3107.1838994409222,3759.4723616058095,287449.3006979342,167895.1576880626,361820990404.5558,11280.394907285916,1.209678319601003,0.3731990485680803,19347.301500734553,25663.585524919534,32139.348116525092,2460098.5306586092,1008375.4187246865,26443205052292.73,55563.91409038002,0.573657665140481,-1.66867045552771,12202.315450702732,17386.57330364481,21241.22015331212,1573367.8769617872,706552.7100011996,11550449500197.707,48924.72123019357,0.9125722495015881,-0.8977752802471048,9954.2829127573,17632.422832049644,20248.21185278832,1224092.6954154978,373914.4721842712,10495746130826.18,61082.001581501114,1.4937332051071877,0.6503550878840647,11967.168700349805,19935.445550624456,23251.561582064645,1573223.2437485887,822364.8911723566,13840258969716.332,68432.4828120063,1.2820785092321005,0.06735868773031761,2281.5143750951443,4156.526196824227,4741.520628306057,265353.8680152521,50365.92449535314,575539657437.4875,22762.569579967305,2.5797775231015247,7.950966995938302,2130.58844392855,3136.3898833515755,3791.6155683022494,289692.9205285748,169909.1123353415,368034524615.4751,11548.03585169637,1.2324163882098293,0.4868201256629998,18783.77232562961,24931.979354097693,31215.920574191667,2381053.556170526,955621.3026490399,24945502650732.6,55033.57028103304,0.5775698467403299,-1.6589215922899891,8090.934960156516,13469.638307681193,15712.873214954532,1035956.778273476,474346.2111841859,6320496247532.431,56252.853369432196,1.555963941006577,1.400538402820965,10389.6394302187,15977.495881407622,19058.462218404522,1297183.700851826,466144.7254670287,9298559542537.023,56219.7797646465,1.2790587211867177,0.27471903259381447,9335.269608346567,16635.007283261057,19075.3958274702,1197973.3930113465,606855.5453817487,9315090584951.488,64945.78924251486,1.905130373840577,2.6639853209458177,58,111,169,141,0.3793024399081394,2,9,9,Push Up,TL,original,True
17537.530767460255,23089.427143056684,28994.596586504493,2220664.8816727363,885579.6545922105,21521577759081.93,56029.839455590496,0.5797860098550112,-1.621323932541411,2102.237881416066,3057.120898789662,3710.174160316092,283323.3525430848,160920.9287761365,352394042876.8569,11311.21734365085,1.2114999367976504,0.45966433965676146,19706.52767866206,25791.81242511457,32458.663270722787,2486374.313171806,977654.7241209798,26971259425847.508,55725.188318507586,0.5460542916716518,-1.6990625311872425,9889.69072941027,14665.287968220176,17688.319702962377,1195726.6814830208,339944.4307481558,8009642340203.698,48886.917399797916,1.1384846737517984,-0.1890040579620509,10055.62566602541,16675.167359722294,19472.46296722571,1142537.7746440296,147002.07450460593,9706926438655.404,58343.44078307519,1.4834198159784528,0.9464443181009377,10571.092175247057,16369.288440903278,19485.933229872753,1393139.8040510246,753648.6578416929,9720360802279.914,63413.17419012183,1.3934830574564476,0.9211342505755256,2378.9032091745626,4350.628170884537,4958.54272543004,269087.9878185766,51060.37028961043,629430936573.8284,22730.043170675694,2.69072623375839,8.203181373477197,2180.4473223907225,3138.9856607304214,3821.986591288891,291150.71147088223,158884.01254414933,373954086502.19714,11778.11081404071,1.1790677412423645,0.41202039896890685,19101.63085713116,25015.663690785612,31474.6839744674,2400795.1882212013,919207.3650494738,25360786721090.434,55126.26232766778,0.5498445977550177,-1.6898623765964342,10205.43041608092,15928.427416352622,18917.336227267395,1367153.706904568,791115.3853967325,9161359614348.377,59720.79650838843,1.360515724512242,0.6352488729985595,10129.757654149516,16904.344643241453,19707.076341996715,1251448.930276635,400802.09156082006,9942242763501.738,61889.132191433775,1.3936684527233985,0.5440990172943887,9126.780671086779,14901.212012227748,17474.102118606374,1173937.8935705058,586243.306220453,7816812668197.982,60170.010529941486,1.3995487316351118,0.710561021349065,59,169,228,198,0.3854458635777088,3,9,9,Push Up,TL,original,True
19123.02822118658,24125.10745393723,30784.915429676206,2324093.7672922704,717957.5494061976,24261402061115.297,56228.94840577795,0.4833468932845483,-1.7360774428955896,2260.2589479619155,3038.134896544967,3786.691717244249,290054.847251421,132981.24167113352,367079274533.0228,10171.600177410088,0.9036468614325813,-0.49709318440762695,20619.745870292216,25935.743045146814,33133.61868343563,2531335.2288457653,846370.8226356347,28104619188718.438,55847.77142846759,0.4646436041192005,-1.7802944870599562,11810.480429753303,17583.359309058334,21181.642348341033,1411765.9903804197,416418.68503894116,11485746497869.672,55485.57557556799,1.1310657678173253,-0.31708383973663246,11674.295013216508,20561.4222406133,23644.47606973771,1402832.7851708254,407073.01090798125,14311967964477.418,70536.90798475775,1.374978234700021,0.23878437879887437,8998.397057228955,16797.859167177965,19056.21216821149,1279481.3446243205,942401.3668161217,9296364088317.225,62647.63231195212,1.8468487359408847,2.10505408426547,2190.618472173082,4146.21084121399,4689.336160953525,242675.18914199644,48166.82931067383,562940764938.9146,23298.873769333997,3.0252310982459987,10.759179048659496,2253.626601379359,3083.872578800553,3819.568423359196,292863.2313447636,143672.38326392605,373481035282.50006,11072.67815757753,1.0294676495871868,-0.03032836618964385,20148.042062399276,25344.25378439428,32377.072116483818,2471551.549504702,821930.5369054911,26835834850201.453,54937.89842519666,0.46511020585333746,-1.7791583889902107,13330.144835673278,18640.67918806792,22916.537302404467,1614933.9236250536,510883.5308895231,13444292657471.883,60961.013536948485,1.001760810117269,-0.4756026930693489,10932.01791759187,19140.705416815083,22042.586499860765,1325914.4264189424,354454.1654496367,12438415861858.404,68722.62338622798,1.4404669240274028,0.5778903042364667,12510.185743150414,18742.7993314385,22534.357636877412,1585982.5872544816,784203.854110068,12999610217131.4,60653.17792285339,1.1809888908935147,-0.10616248157605535,62,228,290,259,0.2959984090642944,4,9,9,Push Up,TL,original,True
19965.29282980789,23661.94396081378,30959.65939387367,2351703.5557759977,590263.4470581706,24537613050487.56,55388.93931823838,0.3622912245579567,-1.8311506834189075,2395.2122146803185,3076.534738089486,3898.9880158863198,301849.9701546986,128968.01082293654,389173953229.4436,11257.464398436397,0.9294955982351282,-0.11180057660367826,22542.487840179405,26562.12457235964,34838.344102758216,2647943.0690084524,656397.8721087358,31070981627448.016,55693.917727158,0.3301818260842685,-1.8898734881030361,14885.245339618757,20718.86948857787,25511.60680367595,1668405.772719617,242456.96198444505,16661557291657.34,63229.14578591981,1.002003741377569,-0.549865596269945,10861.826582259355,16466.090544375613,19725.90719127138,1234635.9689929076,345372.08186511305,9961252211677.488,56288.437347578954,1.3893899890425565,0.633023436300602,10945.544957489807,19019.14682735766,21943.857920999664,1453047.058735963,998038.6893430224,12327242251699.701,68372.72585018806,1.4595591164400485,0.6614248894386283,3148.8905176606663,5912.175505823115,6698.457337616481,330175.8539730574,106153.07635201231,1148654866019.0225,34091.18726445772,3.1293996443912238,11.198236019358001,2396.553252322837,3066.4623973893904,3891.870903026237,300392.6001646134,125819.05711509005,387754473621.04974,10979.856979785427,0.882249340843704,-0.30948511028484305,21836.25255590187,25752.022283876373,33763.716877654275,2548332.2346368474,587040.5243257063,29183707581296.547,55698.8039698741,0.3353374005314604,-1.879617901753794,12560.34992360649,18912.494804513422,22703.410535295985,1499381.5883918665,655990.8210150135,13195388158315.23,65139.490502218345,1.2646391423603065,0.1711015700934002,11877.337519216613,16211.345466059072,20096.73775430492,1488939.9551647264,592976.3492629051,10339299030151.799,55011.341609004354,0.9930765861825744,-0.4320352031403796,11819.997574874735,18110.88975734522,21626.758205351918,1508018.1791465539,806921.7237891938,11973546764102.568,67976.06977602182,1.4050999594046505,0.8257063912359768,67,290,357,322,0.33107502531097305,5,9,9,Push Up,TL,original,True
19729.720167947853,24547.564445092517,31493.567249384418,2390357.6208950286,729154.7953996796,25391226319142.36,55515.3839356429,0.4514374220686735,-1.7738666075554357,2443.7592868539664,3354.7668173937186,4150.472244356175,317488.9851887285,157446.42135026984,440996348189.9773,12280.817362770422,1.0934719779534496,0.20268451316150715,21015.88838662449,26078.96268092499,33492.9822379575,2565437.193688808,832445.6905730059,28717564395318.684,54242.88776087628,0.4353150305364483,-1.8099791782880834,9103.028394296232,14597.367846310977,17203.14721171324,1208035.0339283186,684083.8823286488,7576275814089.654,57309.74342883256,1.3893017901293268,0.8010267143146308,7409.525900589004,14306.033052187895,16110.979354520685,961862.603966631,519093.41544113733,6644829587501.869,68982.22935210774,1.8999297883407078,2.7574491651447,15452.13224881349,23317.767312871423,27972.963080303754,2128121.5925608985,1294299.1845261108,20031658585396.15,62025.67754712862,0.949074048493949,-0.9817485152139658,1928.3459743459775,3010.5722404687667,3575.2011708234636,233522.2639836571,77607.7291912658,327220823343.55115,19584.53566099058,2.0440370805374117,6.392270401959481,2434.2595016281293,3334.842522620664,4128.776328640942,315073.7660501617,153969.42125302323,436397925681.8119,11899.991685378607,1.066639933395799,0.08201048425712987,20337.09401030135,25258.076349864776,32427.886358494492,2470664.8379811635,769498.2313860754,26920136030193.484,54337.34177268486,0.4404090092688181,-1.7988853772989124,13479.307247764891,21354.734619430103,25253.047628869142,1506139.0245460004,472258.58441274427,16325540212375.895,65452.679064294585,1.1802476574949172,-0.2938816024825157,6789.414190679777,12393.559976145661,14131.400282170327,864557.1812883043,424319.652373453,5112229732734.044,54704.94827249746,1.8565841916237367,2.6064248280334734,7272.178776346159,14367.567883123906,16103.154691901618,824921.6139215303,296459.028909542,6638376730401.615,68033.50182889993,2.251416460660017,4.681166083833674,63,25,88,59,0.36849944406470203,1,10,10,Push Up,TL,original,True
16921.258127099496,22812.48822897396,28403.144118231106,2183293.7387797297,965365.1205932591,20652508052505.758,57623.06644939419,0.6565452644896883,-1.4875495602864357,2169.8023674960773,3200.9871064499516,3867.0868583017914,295159.30998420564,173443.89485053153,382831635703.0506,11593.83017971766,1.2254440618998392,0.4135540676159808,19340.453351257773,25655.095789631647,32128.446520293404,2460834.3343592407,1011886.0785746682,26425269140668.242,55607.59615973787,0.5738017029498077,-1.6683067927346302,11429.806538575842,16867.756942982003,20375.517215442378,1496737.9434190302,735337.1857327343,10628139565997.791,58595.400616344996,1.1467527376215052,-0.011146008878919478,12019.056980172469,18273.466288361375,21871.838077411605,1558930.429320792,790095.2822740438,12246458902643.51,58625.42114974648,1.025270250316746,-0.6303788870312736,9440.838960454284,17279.852672893834,19690.676694165384,1302832.1850927263,886292.2073186355,9925702366058.186,64715.77581338673,1.7103571505900856,1.6135760311239906,2946.6728840003684,7098.716625985309,7686.004086737353,350837.6750718542,156059.37113127563,1512311265826.3882,43077.47080614365,3.832536707085184,15.574060677945873,2283.613834053237,3331.2914463638454,4038.860587306307,306949.6009746782,172327.44608251573,417597307998.6239,11981.076649521287,1.1853495350859975,0.3290042624974876,18878.09160226169,25064.134557411686,31378.227860340074,2391904.809725881,957029.0380940277,25205585501578.805,56169.18134449881,0.5793851466823643,-1.6540773707594132,12447.75103733643,19319.292954355788,22982.201507769685,1570158.9104586793,697277.0195874631,13521448605279.52,60378.97575573011,1.2052769618411079,-0.11493099810381757,10800.111043029417,17693.250986587605,20729.05036455238,1486305.8705159705,915378.4826163697,11000154342813.416,59874.58547289524,1.4113293110645402,0.509701253060824,11429.741523877407,18807.293358431114,22008.027507542207,1458154.2959400672,669323.610169354,12399443834182.004,67739.70457794568,1.3219536019102907,0.30878552089104794,58,88,146,117,0.3891331502471303,2,10,10,Push Up,TL,original,True
17673.30244635925,23173.047650574128,29143.365570507925,2236073.8596120286,890714.6337065487,21742995373472.426,57720.21203675865,0.5928552012208994,-1.5801287820124732,2211.401393287274,3122.3778181617126,3826.1650985786273,292940.5015054364,153972.25391702642,374772207656.47864,11675.45765551992,1.1262905570592656,0.2853902591712303,19930.4033477829,25736.356387135016,32551.20608657905,2495740.944490386,942389.1391933906,27125274052888.09,55627.13184351571,0.5179464067696958,-1.7295215674026083,10805.24928324704,16259.744101189233,19522.619965293306,1328550.7588649099,479622.13640810736,9756996871917.28,56132.2949714648,1.2586716238025941,0.2134065042164126,9436.799418669325,16183.949734117114,18734.284407594198,1155743.3565851287,381528.51916630537,8984919353974.455,62474.889891967374,1.720658552571165,1.8479406095652866,11413.635769562226,18493.046513659476,21731.632493593366,1550862.9724541847,880460.3112993794,12089954581417.04,61305.27867394948,1.3616076704369053,0.3625386340821146,2384.837075291134,4289.216247466653,4907.629151964836,277086.8781221316,57902.422127829006,616571491666.3062,22228.33213308189,2.512777872400965,7.173964690229168,2263.5776871693433,3190.6091119521807,3912.003380765819,299456.7773666381,157120.44073616105,391776523548.75397,11461.786862406394,1.0740471068089488,0.01078632365524479,19564.368692176176,25285.83954058516,31970.896196316164,2438654.690066303,889480.0512848087,26166738012047.97,55967.559428689405,0.5232535695953505,-1.717006628984993,9771.168487473784,17199.164700020607,19780.975708721642,1250999.6611249903,619192.0541956763,10016947199719.314,63997.9277845689,1.5926940725780114,1.1607609822572584,10783.291920019034,19067.662705038936,21905.596217986866,1331086.4044661243,417735.5071880004,12284291729036.299,65023.67415257472,1.5166842987125084,0.6832768984067101,11033.17836358037,17826.326790022857,20964.46878953208,1397560.776398571,588332.6735745829,11251429161657.973,65376.440986140806,1.5183219790653408,1.1689396355645254,60,146,206,175,0.35013723127111,3,10,10,Push Up,TL,original,True
18831.151739185538,23450.650511058895,30075.659347985325,2296553.9541014023,745440.381978302,23156359301531.066,57588.06116710996,0.4899181293939429,-1.6867161954996965,2383.961380967696,3171.7050228521002,3967.7430130907733,305992.00504532264,141165.5358148106,403020406219.02466,11513.559326345438,0.9625094321001945,-0.16402455369806646,21278.304106520227,26068.732681632155,33650.3350544382,2570814.592506454,778795.8644982108,28988033261464.375,55562.97779427815,0.4101954743062346,-1.8290574807452424,12583.030292749856,16987.352677705032,21140.075741231223,1518112.1526455365,483400.3501481114,11440711740031.816,49588.77145464759,0.8735893317928938,-0.8416991799163225,12444.266097118152,17844.6967423511,21755.297297953897,1500264.9655806473,465341.6986922704,12116299789372.422,56974.67990502899,0.9111967284836802,-0.8566882072339923,10722.922314107589,17072.30421912611,20160.4720754445,1436772.8894153584,814066.886377245,10404982638202.305,61853.65416423941,1.3905249008866634,0.6191545784930108,2974.3052914101363,5850.58411720154,6563.2176924860005,332373.89513435855,95835.09643602984,1102741157861.4082,33970.46762649818,3.135848076981594,11.088658486858156,2411.054004652563,3229.6012415779946,4030.3232615949414,310121.8591752177,145560.54179268947,415833743179.6041,11474.283455215133,0.9565428037683054,-0.27013237450352356,20881.322137962015,25599.506905954,33035.80433495345,2511243.849444248,728884.3967654678,27938927822267.613,56132.48399991125,0.41426076512099586,-1.8202530731861835,12597.558691076634,19061.507627680956,22848.185004837032,1574838.7193414837,729825.3994922307,13364212685190.648,60079.7591377889,1.1493284909830954,-0.260235535506685,13481.593173626316,19132.54336198778,23405.289359405713,1669242.6998420795,601026.4928330393,14023873791936.262,60756.88751131789,1.064179831298225,-0.2976671116500964,11017.892477501016,17564.807785376925,20734.4261358498,1299586.9401355463,441569.2700254897,11005860535885.086,69671.67346791399,1.3722401216694156,0.6383342559863099,64,206,270,238,0.328667965037072,4,10,10,Push Up,TL,original,True
19714.722353879482,23588.786979039796,30742.49743649778,2341815.60568624,636314.3032472355,24194589405006.65,57163.672316122866,0.40342495131203343,-1.7743551475068642,2391.288086132054,3040.4133975992395,3868.1225858519597,297190.9738968405,119666.44874281326,383036731882.9579,10023.271786302364,0.80062806468309,-0.6703840950999282,22422.382393618715,26423.242721707167,34654.73976436576,2629355.5745043023,638397.6197418637,30744345296279.383,55459.19623181236,0.3307826804845645,-1.8886826111663217,14025.772052465185,18615.611163712794,23308.008509228366,1671537.0556936474,480730.40897059866,13907539473056.307,54647.238227749694,0.8702906763647799,-0.8395321893069929,13493.886222031619,17835.022815430522,22364.54793194045,1616529.6635582102,474989.1696179129,12804428907521.586,63935.877100747646,0.9594557264878978,-0.3428280823010783,12799.689359954058,20681.386201108944,24321.83757265763,1569665.2623482526,915739.4999393657,15143725642514.957,60754.77501721635,1.2376536488240326,-0.20106182174593945,2625.05876922207,4347.207163967417,5078.301258129467,275760.8836068279,55584.116244422985,660202077908.9747,22460.7492549564,2.3637162812092156,6.601935591519133,2390.5054425513945,3085.4398710333617,3903.134057219942,301251.04715469567,130190.93851242428,390002059996.93317,10638.521976856537,0.8985962923411139,-0.3552771672327162,21794.21537312514,25698.714761603474,33695.871618470126,2547581.6656405716,597668.1692589587,29066541161687.562,55698.535431461125,0.3345020120303411,-1.8811792722672334,13236.006464028198,18082.576160844044,22409.18177284752,1526382.40232957,389538.50076930464,12855588549850.154,55685.89072299277,0.983311452107726,-0.5422548678066219,11479.965632175372,14937.258614096216,18839.089835242023,1427185.909320751,548638.2088402938,9085729429000.172,46106.65295803963,0.8500539181698791,-0.7450707134378249,10769.21543753944,18582.724060221386,21477.74742933878,1353010.6495805231,738775.6298718917,11809117046744.793,67282.84890241863,1.555144738655855,0.9685446222538152,67,270,337,303,0.3093534161852398,5,10,10,Push Up,TL,original,True
1839.9817405382541,1883.2560836457312,2632.904533419858,175564.28561833937,12966.212536574514,177463968821.83267,5452.798339465336,0.5237078790798447,-1.1368014203365349,2420.751558068844,2592.1640697094913,3546.738314308742,253964.13211118663,64009.939924851715,322031428356.7517,8418.543752930025,0.7728509361184382,-0.5781979025546189,32733.793142410323,27079.767764960958,42483.11471272237,2678533.450874637,799121.9422183841,46203264913774.78,56105.69370535703,-0.38101477646843834,-1.8538003192936707,16659.82508439541,20141.310348131625,26138.518595788944,1476078.4398874552,407358.0873038517,17490487152189.555,63567.49097643031,0.7243472195394709,-0.9355580752735211,18970.02966741167,22165.065363214027,29174.51196058006,1178330.5041352853,921696.3189227881,21789494992333.55,66337.88346388051,0.7355223970520005,-0.9636793892401707,17870.66105243256,23737.711132805256,29712.614430161415,955786.1339761054,1257297.4464998199,22600690080651.164,68447.97317668908,0.7966714329645613,-1.143425858710526,27255.387122275664,22581.66888584689,35394.74391565978,2214787.3879032317,701675.7978213241,32071370159491.47,48901.36730319945,-0.3718467400919869,-1.8483852197618593,2396.328897295671,2541.834749507106,3493.3245022207916,246603.4390316813,43830.496038220605,312404891592.09314,8118.7320682602385,0.7275084095133771,-0.7101362373034341,32481.442030387105,27010.764059391207,42244.827511134405,2640465.2698972863,803651.480946008,45686411557004.74,58138.21519904112,-0.35369182251355336,-1.8467191942157628,16181.912182843045,23133.998719323266,28231.82917628425,1539694.9022623955,48003.46396291979,20404126173155.703,69345.23762761301,0.9885296034972874,-0.6920877647317147,14151.92200585445,19846.623534949875,24375.507424417116,1425717.2237521051,821124.3820716891,15210633272264.035,65744.24429993924,1.0701453361798907,-0.3490952984821498,15870.14245685056,22014.645106559095,27138.644416559888,1822702.633366294,399495.86510806094,18854554131673.016,64502.32565355659,0.9688972210929171,-0.6999692329035967,95,69,164,119,0.52398806729529,1,11,11,Squat ,TL,original,True
